index,type,value,combination
4504,i32,strcmp,i32	strcmp	
4505,i32,strcmp,i32	strcmp	
4506,i32,strcmp,i32	strcmp	
4507,i32,strcmp,i32	strcmp	
4508,i32,strcmp,i32	strcmp	
4509,i32,strcmp,i32	strcmp	
4510,i32,strcmp,i32	strcmp	
4511,i32,strcmp,i32	strcmp	
4512,i32,strcmp,i32	strcmp	
4513,i32,strcmp,i32	strcmp	
4514,i32,strcmp,i32	strcmp	
4515,i32,strcmp,i32	strcmp	
4516,i32,strcmp,i32	strcmp	
4517,i32,strcmp,i32	strcmp	
4518,i32,strcmp,i32	strcmp	
4519,i32,strcmp,i32	strcmp	
4520,i32,strcmp,i32	strcmp	
4521,i32,strcmp,i32	strcmp	
4522,i32,strcmp,i32	strcmp	
4523,i32,strcmp,i32	strcmp	
4524,i32,strcmp,i32	strcmp	
4525,i32,strcmp,i32	strcmp	
4526,i32,strcmp,i32	strcmp	
4527,i32,strcmp,i32	strcmp	
4528,i32,strcmp,i32	strcmp	
4529,i32,strcmp,i32	strcmp	
4530,i32,strcmp,i32	strcmp	
4531,i32,strcmp,i32	strcmp	
4532,i32,strcmp,i32	strcmp	
4533,i32,strcmp,i32	strcmp	
4534,i32,strcmp,i32	strcmp	
4535,i32,strcmp,i32	strcmp	
4536,i32,strcmp,i32	strcmp	
4537,i32,strcmp,i32	strcmp	
4538,i32,strcmp,i32	strcmp	
4539,i32,strcmp,i32	strcmp	
4540,i32,strcmp,i32	strcmp	
4541,i32,strcmp,i32	strcmp	
4542,i32,strcmp,i32	strcmp	
4543,i32,strcmp,i32	strcmp	
4544,i32,strcmp,i32	strcmp	
4545,i32,__isoc99_sscanf,i32	isoc	sscanf	
4546,i32,strcmp,i32	strcmp	
4547,i32,strcmp,i32	strcmp	
4548,i32,strcmp,i32	strcmp	
4549,i32,strcmp,i32	strcmp	
4550,i32,strcmp,i32	strcmp	
4551,i32,strcmp,i32	strcmp	
4552,i32,strcmp,i32	strcmp	
4553,i32,strcmp,i32	strcmp	
4554,i32,strcmp,i32	strcmp	
4555,i32,strcmp,i32	strcmp	
4556,i32,strcmp,i32	strcmp	
4557,i32,strcmp,i32	strcmp	
4558,i32,strcmp,i32	strcmp	
4559,i32,strcmp,i32	strcmp	
4560,i32,strcmp,i32	strcmp	
4561,i32,strcmp,i32	strcmp	
4562,i32,strcmp,i32	strcmp	
4563,i32,strcmp,i32	strcmp	
4564,i32,strcmp,i32	strcmp	
4565,i32,strcmp,i32	strcmp	
4566,i32,strcmp,i32	strcmp	
4567,i32,strcmp,i32	strcmp	
4568,i32,strcmp,i32	strcmp	
4569,i32,strcmp,i32	strcmp	
4570,i32,strcmp,i32	strcmp	
4571,i32,strcmp,i32	strcmp	
4572,i32,strcmp,i32	strcmp	
4573,i32,strcmp,i32	strcmp	
4574,i32,strcmp,i32	strcmp	
4575,i32,strcmp,i32	strcmp	
4576,i32,strcmp,i32	strcmp	
4577,i32,strcmp,i32	strcmp	
4578,i32,strcmp,i32	strcmp	
4579,i32,strcmp,i32	strcmp	
4580,i8*,getenv,i8*	getenv	
4581,i8*,getenv,i8*	getenv	
4582,i8*,xmlMemMalloc,i8*	xml	Mem	Malloc	
4583,i32,xmlMemUsed,i32	xml	Mem	Used	
4584,i32,strcmp,i32	strcmp	
4585,i32,strcmp,i32	strcmp	
4586,i32,strcmp,i32	strcmp	
4587,i32,strcmp,i32	strcmp	
4588,i32,strcmp,i32	strcmp	
4589,i32,strcmp,i32	strcmp	
4590,i32,strcmp,i32	strcmp	
4591,i32,strcmp,i32	strcmp	
4592,i32,strcmp,i32	strcmp	
4593,i32,strcmp,i32	strcmp	
4594,i32,strcmp,i32	strcmp	
4595,i32,strcmp,i32	strcmp	
4596,i32,strcmp,i32	strcmp	
4597,i32,strcmp,i32	strcmp	
4598,i32,strcmp,i32	strcmp	
4599,i32,strcmp,i32	strcmp	
4600,i32,strcmp,i32	strcmp	
4601,i32,strcmp,i32	strcmp	
4602,i32,strcmp,i32	strcmp	
4603,i32,strcmp,i32	strcmp	
4604,i32,strcmp,i32	strcmp	
4605,i32,strcmp,i32	strcmp	
4606,i32,strcmp,i32	strcmp	
4607,i32,strcmp,i32	strcmp	
4608,i32,strcmp,i32	strcmp	
4609,i32,strcmp,i32	strcmp	
4610,i8*,xmlMemRealloc,i8*	xml	Mem	Realloc	
4611,i32,xmlMemUsed,i32	xml	Mem	Used	
4612,i8*,xmlMemoryStrdup,i8*	xml	Memory	Strdup	
4613,i32,xmlMemUsed,i32	xml	Mem	Used	
4614,i8*,xmlEncodeEntitiesReentrant,i8*	xml	Encode	Entities	Reentrant	
4615,i8*,fgets,i8*	fgets	
4616,i8*,malloc,i8*	malloc	
4617,i8*,getenv,i8*	getenv	
4618,i8*,getenv,i8*	getenv	
4619,i32,xmlRelaxNGValidatePushCData,i32	xml	Relax	N	G	Validate	Push	C	Data	
4620,i8*,xmlStrdup,i8*	xml	Strdup	
4621,i32,xmlRelaxNGValidatePopElement,i32	xml	Relax	N	G	Validate	Pop	Element	
4622,_xmlNode*,xmlTextReaderGetSuccessor,xml	Node*	xml	Text	Reader	Get	Successor	
4623,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	
4624,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	
4625,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	
4626,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	
4627,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	
4628,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	
4629,i32,xmlStrEqual,i32	xml	Str	Equal	
4630,i32,xmlStrEqual,i32	xml	Str	Equal	
4631,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	
4632,i32,xmlPatternMatch,i32	xml	Pattern	Match	
4633,i32,xmlSchemaIsValid,i32	xml	Schema	Is	Valid	
4634,i32,xmlTextReaderDoExpand,i32	xml	Text	Reader	Do	Expand	
4635,i32,xmlTextReaderRead,i32	xml	Text	Reader	Read	
4636,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	
4637,i32,xmlNodeDump,i32	xml	Node	Dump	
4638,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	
4639,i32,xmlNodeDump,i32	xml	Node	Dump	
4640,i32,xmlTextReaderDoExpand,i32	xml	Text	Reader	Do	Expand	
4641,i64,xmlBufUse,i64	xml	Buf	Use	
4642,i64,xmlBufUse,i64	xml	Buf	Use	
4643,_xmlParserInputBuffer*,xmlParserInputBufferCreateFilename,xml	Parser	Input	Buffer*	xml	Parser	Input	Buffer	Create	Filename	
4644,_xmlTextReader*,xmlNewTextReader,xml	Text	Reader*	xml	New	Text	Reader	
4645,i8*,xmlNodeListGetString,i8*	xml	Node	List	Get	String	
4646,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	
4647,i32,xmlStrEqual,i32	xml	Str	Equal	
4648,i32,xmlStrEqual,i32	xml	Str	Equal	
4649,i32,xmlStrEqual,i32	xml	Str	Equal	
4650,i32,xmlStrEqual,i32	xml	Str	Equal	
4651,i32,xmlStrEqual,i32	xml	Str	Equal	
4652,i32,xmlStrEqual,i32	xml	Str	Equal	
4653,_xmlNs*,xmlSearchNs,xml	Ns*	xml	Search	Ns	
4654,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	
4655,i32,xmlStrEqual,i32	xml	Str	Equal	
4656,i32,xmlStrEqual,i32	xml	Str	Equal	
4657,i32,xmlStrEqual,i32	xml	Str	Equal	
4658,i32,xmlStrEqual,i32	xml	Str	Equal	
4659,i32,xmlStrEqual,i32	xml	Str	Equal	
4660,i32,xmlStrEqual,i32	xml	Str	Equal	
4661,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	
4662,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	
4663,i32,xmlStrEqual,i32	xml	Str	Equal	
4664,i32,xmlStrEqual,i32	xml	Str	Equal	
4665,i32,xmlStrEqual,i32	xml	Str	Equal	
4666,i32,xmlStrEqual,i32	xml	Str	Equal	
4667,i32,xmlStrEqual,i32	xml	Str	Equal	
4668,i32,xmlIsBlankNode,i32	xml	Is	Blank	Node	
4669,i32,xmlNodeGetSpacePreserve,i32	xml	Node	Get	Space	Preserve	
4670,i8*,xmlNodeGetBase,i8*	xml	Node	Get	Base	
4671,i8*,xmlBufContent,i8*	xml	Buf	Content	
4672,i8*,xmlNodeGetLang,i8*	xml	Node	Get	Lang	
4673,_xmlPattern*,xmlPatterncompile,xml	Pattern*	xml	Patterncompile	
4674,i8*,xmlTextReaderBuildMessage,i8*	xml	Text	Reader	Build	Message	
4675,i8*,xmlTextReaderBuildMessage,i8*	xml	Text	Reader	Build	Message	
4676,i64,xmlGetLineNo,i64	xml	Get	Line	No	
4677,i32,xmlDictOwns,i32	xml	Dict	Owns	
4678,i32,xmlDictOwns,i32	xml	Dict	Owns	
4679,i64,xmlBufUse,i64	xml	Buf	Use	
4680,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	
4681,i32,xmlBufGetAllocationScheme,i32	xml	Buf	Get	Allocation	Scheme	
4682,i64,xmlBufUse,i64	xml	Buf	Use	
4683,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	
4684,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	
4685,i64,xmlBufUse,i64	xml	Buf	Use	
4686,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	
4687,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	
4688,i32,xmlBufGetAllocationScheme,i32	xml	Buf	Get	Allocation	Scheme	
4689,i64,xmlBufUse,i64	xml	Buf	Use	
4690,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	
4691,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	
4692,i8*,xmlStrdup,i8*	xml	Strdup	
4693,i32,xmlRelaxNGValidatePushElement,i32	xml	Relax	N	G	Validate	Push	Element	
4694,i32,xmlRelaxNGValidatePushElement,i32	xml	Relax	N	G	Validate	Push	Element	
4695,i32,xmlStrEqual,i32	xml	Str	Equal	
4696,i32,xmlStrEqual,i32	xml	Str	Equal	
4697,i32,xmlSaveSwitchEncoding,i32	xml	Save	Switch	Encoding	
4698,i32,xmlParseCharEncoding,i32	xml	Parse	Char	Encoding	
4699,i32,xmlParseCharEncoding,i32	xml	Parse	Char	Encoding	
4700,i32,xmlParseCharEncoding,i32	xml	Parse	Char	Encoding	
4701,i32,xmlSaveSwitchEncoding,i32	xml	Save	Switch	Encoding	
4702,_xmlDtd*,xmlGetIntSubset,xml	Dtd*	xml	Get	Int	Subset	
4703,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	
4704,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	
4705,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	
4706,_xmlCharEncodingHandler*,xmlFindCharEncodingHandler,xml	Char	Encoding	Handler*	xml	Find	Char	Encoding	Handler	
4707,_xmlOutputBuffer*,xmlOutputBufferCreateBuffer,xml	Output	Buffer*	xml	Output	Buffer	Create	Buffer	
4708,_xmlCharEncodingHandler*,xmlFindCharEncodingHandler,xml	Char	Encoding	Handler*	xml	Find	Char	Encoding	Handler	
4709,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	
4710,i32,xmlDocContentDumpOutput,i32	xml	Doc	Content	Dump	Output	
4711,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	
4712,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	
4713,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	
4714,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	
4715,i32,xmlStrEqual,i32	xml	Str	Equal	
4716,i32,xmlStrEqual,i32	xml	Str	Equal	
4717,i32,xmlStrEqual,i32	xml	Str	Equal	
4718,i32,xmlStrEqual,i32	xml	Str	Equal	
4719,i32,xmlStrEqual,i32	xml	Str	Equal	
4720,i32,xmlStrEqual,i32	xml	Str	Equal	
4721,i32,xmlStrEqual,i32	xml	Str	Equal	
4722,_xmlSchemaParserCtxt*,xmlSchemaParserCtxtCreate,xml	Schema	Parser	Ctxt*	xml	Schema	Parser	Ctxt	Create	
4723,_xmlSchemaParserCtxt*,xmlSchemaParserCtxtCreate,xml	Schema	Parser	Ctxt*	xml	Schema	Parser	Ctxt	Create	
4724,_xmlSchemaParserCtxt*,xmlSchemaParserCtxtCreate,xml	Schema	Parser	Ctxt*	xml	Schema	Parser	Ctxt	Create	
4725,i32,xmlStrEqual,i32	xml	Str	Equal	
4726,i32,xmlStrEqual,i32	xml	Str	Equal	
4727,i32,xmlStrEqual,i32	xml	Str	Equal	
4728,i8*,xmlNodeGetContent,i8*	xml	Node	Get	Content	
4729,_xmlSchemaVal*,xmlSchemaNewValue,xml	Schema	Val*	xml	Schema	New	Value	
4730,_xmlSchemaParticle*,xmlSchemaAddParticle,xml	Schema	Particle*	xml	Schema	Add	Particle	
4731,_xmlSchemaParticle*,xmlSchemaAddParticle,xml	Schema	Particle*	xml	Schema	Add	Particle	
4732,_xmlSchemaVal*,xmlSchemaNewValue,xml	Schema	Val*	xml	Schema	New	Value	
4733,i32,xmlStrlen,i32	xml	Strlen	
4734,i32,xmlStrncmp,i32	xml	Strncmp	
4735,i32,xmlStrlen,i32	xml	Strlen	
4736,i32,xmlStrncasecmp,i32	xml	Strncasecmp	
4737,i32,xmlStrncmp,i32	xml	Strncmp	
4738,i32,(i32)* xmlUnicodeLookup,i32	i	xml	Unicode	Lookup	
4739,i32,(i32)* xmlUnicodeLookup,i32	i	xml	Unicode	Lookup	
4740,i32,strcmp,i32	strcmp	
4741,i32,strcmp,i32	strcmp	
4742,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4743,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4744,i32,xmlTextWriterStartElement,i32	xml	Text	Writer	Start	Element	
4745,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4746,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4747,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4748,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4749,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4750,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4751,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4752,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4753,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4754,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4755,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4756,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4757,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4758,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4759,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4760,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4761,i32,xmlTextWriterHandleStateDependencies,i32	xml	Text	Writer	Handle	State	Dependencies	
4762,i32,xmlTextWriterHandleStateDependencies,i32	xml	Text	Writer	Handle	State	Dependencies	
4763,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4764,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4765,i32,xmlTextWriterWriteRaw,i32	xml	Text	Writer	Write	Raw	
4766,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4767,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4768,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4769,i32,xmlTextWriterHandleStateDependencies,i32	xml	Text	Writer	Handle	State	Dependencies	
4770,i32,xmlTextWriterHandleStateDependencies,i32	xml	Text	Writer	Handle	State	Dependencies	
4771,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4772,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4773,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4774,i32,xmlTextWriterHandleStateDependencies,i32	xml	Text	Writer	Handle	State	Dependencies	
4775,i32,xmlTextWriterHandleStateDependencies,i32	xml	Text	Writer	Handle	State	Dependencies	
4776,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4777,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4778,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4779,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4780,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4781,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4782,i32,xmlStrcmp,i32	xml	Strcmp	
4783,i8*,xmlStrdup,i8*	xml	Strdup	
4784,i32,xmlTextWriterStartAttribute,i32	xml	Text	Writer	Start	Attribute	
4785,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4786,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4787,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4788,i32,xmlTextWriterStartAttribute,i32	xml	Text	Writer	Start	Attribute	
4789,i32,xmlTextWriterStartAttribute,i32	xml	Text	Writer	Start	Attribute	
4790,i32,xmlTextWriterStartAttribute,i32	xml	Text	Writer	Start	Attribute	
4791,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4792,i32,xmlTextWriterStartAttributeNS,i32	xml	Text	Writer	Start	Attribute	N	S	
4793,i32,xmlTextWriterStartAttributeNS,i32	xml	Text	Writer	Start	Attribute	N	S	
4794,i32,xmlTextWriterStartAttributeNS,i32	xml	Text	Writer	Start	Attribute	N	S	
4795,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4796,i32,xmlTextWriterStartElement,i32	xml	Text	Writer	Start	Element	
4797,i32,xmlTextWriterStartElement,i32	xml	Text	Writer	Start	Element	
4798,i32,xmlTextWriterStartElement,i32	xml	Text	Writer	Start	Element	
4799,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4800,i32,xmlTextWriterStartElementNS,i32	xml	Text	Writer	Start	Element	N	S	
4801,i32,xmlTextWriterStartElementNS,i32	xml	Text	Writer	Start	Element	N	S	
4802,i32,xmlTextWriterStartElementNS,i32	xml	Text	Writer	Start	Element	N	S	
4803,i32,xmlStrcasecmp,i32	xml	Strcasecmp	
4804,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4805,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4806,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4807,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4808,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4809,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4810,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4811,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4812,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4813,_xmlOutputBuffer*,xmlOutputBufferCreateFilename,xml	Output	Buffer*	xml	Output	Buffer	Create	Filename	
4814,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4815,_xmlTextWriter*,xmlNewTextWriter,xml	Text	Writer*	xml	New	Text	Writer	
4816,i32,xmlTextWriterStartPI,i32	xml	Text	Writer	Start	P	I	
4817,i32,xmlTextWriterStartPI,i32	xml	Text	Writer	Start	P	I	
4818,i32,xmlTextWriterStartPI,i32	xml	Text	Writer	Start	P	I	
4819,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4820,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4821,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4822,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4823,i32,xmlTextWriterEndAttribute,i32	xml	Text	Writer	End	Attribute	
4824,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4825,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4826,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4827,i32,xmlTextWriterStartCDATA,i32	xml	Text	Writer	Start	C	D	A	T	A	
4828,i32,xmlTextWriterStartCDATA,i32	xml	Text	Writer	Start	C	D	A	T	A	
4829,i32,xmlTextWriterStartCDATA,i32	xml	Text	Writer	Start	C	D	A	T	A	
4830,i8*,xmlLinkGetData,i8*	xml	Link	Get	Data	
4831,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4832,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4833,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4834,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4835,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4836,_xmlOutputBuffer*,xmlOutputBufferCreateBuffer,xml	Output	Buffer*	xml	Output	Buffer	Create	Buffer	
4837,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4838,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4839,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4840,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4841,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4842,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4843,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4844,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4845,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4846,_xmlTextWriter*,xmlNewTextWriter,xml	Text	Writer*	xml	New	Text	Writer	
4847,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4848,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4849,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4850,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4851,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4852,i32,xmlTextWriterStartDTD,i32	xml	Text	Writer	Start	D	T	D	
4853,i32,xmlTextWriterStartDTD,i32	xml	Text	Writer	Start	D	T	D	
4854,i32,xmlTextWriterStartDTD,i32	xml	Text	Writer	Start	D	T	D	
4855,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4856,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4857,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4858,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4859,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4860,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4861,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4862,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4863,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4864,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4865,i32,xmlTextWriterStartDTDElement,i32	xml	Text	Writer	Start	D	T	D	Element	
4866,_xmlOutputBuffer*,xmlOutputBufferCreateIO,xml	Output	Buffer*	xml	Output	Buffer	Create	I	O	
4867,i32,xmlTextWriterStartDTDElement,i32	xml	Text	Writer	Start	D	T	D	Element	
4868,i32,xmlTextWriterStartDTDElement,i32	xml	Text	Writer	Start	D	T	D	Element	
4869,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4870,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4871,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4872,_xmlTextWriter*,xmlNewTextWriter,xml	Text	Writer*	xml	New	Text	Writer	
4873,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4874,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4875,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4876,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4877,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4878,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4879,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4880,i32,xmlTextWriterStartDTDAttlist,i32	xml	Text	Writer	Start	D	T	D	Attlist	
4881,i32,xmlTextWriterStartDTDAttlist,i32	xml	Text	Writer	Start	D	T	D	Attlist	
4882,i32,xmlTextWriterStartDTDAttlist,i32	xml	Text	Writer	Start	D	T	D	Attlist	
4883,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4884,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4885,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4886,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4887,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4888,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4889,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
4890,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4891,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4892,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4893,i32,xmlOutputBufferWrite,i32	xml	Output	Buffer	Write	
4894,_xmlParserCtxt*,xmlCreatePushParserCtxt,xml	Parser	Ctxt*	xml	Create	Push	Parser	Ctxt	
4895,i8*,xmlTextWriterVSprintf,i8*	xml	Text	Writer	V	Sprintf	
4896,i32,xmlTextWriterStartDTDEntity,i32	xml	Text	Writer	Start	D	T	D	Entity	
4897,i32,xmlTextWriterStartDTDEntity,i32	xml	Text	Writer	Start	D	T	D	Entity	
4898,i32,xmlTextWriterStartDTDEntity,i32	xml	Text	Writer	Start	D	T	D	Entity	
4899,i32,xmlTextWriterStartDTDEntity,i32	xml	Text	Writer	Start	D	T	D	Entity	
4900,i32,xmlTextWriterStartDTDEntity,i32	xml	Text	Writer	Start	D	T	D	Entity	
4901,i32,xmlTextWriterStartDTDEntity,i32	xml	Text	Writer	Start	D	T	D	Entity	
4902,_xmlTextWriter*,xmlNewTextWriterPushParser,xml	Text	Writer*	xml	New	Text	Writer	Push	Parser	
4903,_xmlLink*,xmlListFront,xml	Link*	xml	List	Front	
4904,i32,xmlOutputBufferWriteString,i32	xml	Output	Buffer	Write	String	
