index,type,value,combination
2190,i32,xmlUCSIsTaiXuanJingSymbols(i32 code ),i32	xml	U	C	S	Is	Tai	Xuan	Jing	Symbols	i32	code	
2191,i32,xmlUCSIsTamil(i32 code ),i32	xml	U	C	S	Is	Tamil	i32	code	
2192,i32,xmlUCSIsTamil(i32 code ),i32	xml	U	C	S	Is	Tamil	i32	code	
2193,i32,xmlUCSIsTelugu(i32 code ),i32	xml	U	C	S	Is	Telugu	i32	code	
2194,i32,xmlUCSIsTelugu(i32 code ),i32	xml	U	C	S	Is	Telugu	i32	code	
2195,i32,xmlUCSIsThaana(i32 code ),i32	xml	U	C	S	Is	Thaana	i32	code	
2196,i32,xmlUCSIsThaana(i32 code ),i32	xml	U	C	S	Is	Thaana	i32	code	
2197,i32,xmlUCSIsThai(i32 code ),i32	xml	U	C	S	Is	Thai	i32	code	
2198,i32,xmlUCSIsThai(i32 code ),i32	xml	U	C	S	Is	Thai	i32	code	
2199,i32,xmlUCSIsTibetan(i32 code ),i32	xml	U	C	S	Is	Tibetan	i32	code	
2200,i32,xmlUCSIsTibetan(i32 code ),i32	xml	U	C	S	Is	Tibetan	i32	code	
2201,i32,xmlUCSIsUgaritic(i32 code ),i32	xml	U	C	S	Is	Ugaritic	i32	code	
2202,i32,xmlUCSIsUgaritic(i32 code ),i32	xml	U	C	S	Is	Ugaritic	i32	code	
2203,i32,xmlUCSIsUnifiedCanadianAboriginalSyllabics(i32 code ),i32	xml	U	C	S	Is	Unified	Canadian	Aboriginal	Syllabics	i32	code	
2204,i32,xmlUCSIsUnifiedCanadianAboriginalSyllabics(i32 code ),i32	xml	U	C	S	Is	Unified	Canadian	Aboriginal	Syllabics	i32	code	
2205,i32,xmlUCSIsVariationSelectors(i32 code ),i32	xml	U	C	S	Is	Variation	Selectors	i32	code	
2206,i32,xmlUCSIsVariationSelectors(i32 code ),i32	xml	U	C	S	Is	Variation	Selectors	i32	code	
2207,i32,xmlUCSIsVariationSelectorsSupplement(i32 code ),i32	xml	U	C	S	Is	Variation	Selectors	Supplement	i32	code	
2208,i32,xmlUCSIsVariationSelectorsSupplement(i32 code ),i32	xml	U	C	S	Is	Variation	Selectors	Supplement	i32	code	
2209,i32,xmlUCSIsYiRadicals(i32 code ),i32	xml	U	C	S	Is	Yi	Radicals	i32	code	
2210,i32,xmlUCSIsYiRadicals(i32 code ),i32	xml	U	C	S	Is	Yi	Radicals	i32	code	
2211,i32,xmlUCSIsYiSyllables(i32 code ),i32	xml	U	C	S	Is	Yi	Syllables	i32	code	
2212,i32,xmlUCSIsYiSyllables(i32 code ),i32	xml	U	C	S	Is	Yi	Syllables	i32	code	
2213,i32,xmlUCSIsYijingHexagramSymbols(i32 code ),i32	xml	U	C	S	Is	Yijing	Hexagram	Symbols	i32	code	
2214,i32,xmlUCSIsYijingHexagramSymbols(i32 code ),i32	xml	U	C	S	Is	Yijing	Hexagram	Symbols	i32	code	
2215,i32,xmlUCSIsCatCc(i32 code ),i32	xml	U	C	S	Is	Cat	Cc	i32	code	
2216,i32,xmlUCSIsCatCc(i32 code ),i32	xml	U	C	S	Is	Cat	Cc	i32	code	
2217,i32,xmlUCSIsCatCc(i32 code ),i32	xml	U	C	S	Is	Cat	Cc	i32	code	
2218,i32,xmlUCSIsCatCc(i32 code ),i32	xml	U	C	S	Is	Cat	Cc	i32	code	
2219,i32,xmlUCSIsCatCo(i32 code ),i32	xml	U	C	S	Is	Cat	Co	i32	code	
2220,i32,xmlUCSIsCatCo(i32 code ),i32	xml	U	C	S	Is	Cat	Co	i32	code	
2221,i32,xmlUCSIsCatCo(i32 code ),i32	xml	U	C	S	Is	Cat	Co	i32	code	
2222,i32,xmlUCSIsCatCo(i32 code ),i32	xml	U	C	S	Is	Cat	Co	i32	code	
2223,i32,xmlUCSIsCatCo(i32 code ),i32	xml	U	C	S	Is	Cat	Co	i32	code	
2224,i32,xmlUCSIsCatCo(i32 code ),i32	xml	U	C	S	Is	Cat	Co	i32	code	
2225,i32,xmlUCSIsCatCs(i32 code ),i32	xml	U	C	S	Is	Cat	Cs	i32	code	
2226,i32,xmlUCSIsCatCs(i32 code ),i32	xml	U	C	S	Is	Cat	Cs	i32	code	
2227,i32,xmlUCSIsCatCs(i32 code ),i32	xml	U	C	S	Is	Cat	Cs	i32	code	
2228,i32,xmlUCSIsCatCs(i32 code ),i32	xml	U	C	S	Is	Cat	Cs	i32	code	
2229,i32,xmlUCSIsCatCs(i32 code ),i32	xml	U	C	S	Is	Cat	Cs	i32	code	
2230,i32,xmlUCSIsCatCs(i32 code ),i32	xml	U	C	S	Is	Cat	Cs	i32	code	
2231,i32,xmlUCSIsCatMe(i32 code ),i32	xml	U	C	S	Is	Cat	Me	i32	code	
2232,i32,xmlUCSIsCatMe(i32 code ),i32	xml	U	C	S	Is	Cat	Me	i32	code	
2233,i32,xmlUCSIsCatMe(i32 code ),i32	xml	U	C	S	Is	Cat	Me	i32	code	
2234,i32,xmlUCSIsCatMe(i32 code ),i32	xml	U	C	S	Is	Cat	Me	i32	code	
2235,i32,xmlUCSIsCatMe(i32 code ),i32	xml	U	C	S	Is	Cat	Me	i32	code	
2236,i32,xmlUCSIsCatMe(i32 code ),i32	xml	U	C	S	Is	Cat	Me	i32	code	
2237,i32,xmlUCSIsCatMe(i32 code ),i32	xml	U	C	S	Is	Cat	Me	i32	code	
2238,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2239,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2240,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2241,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2242,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2243,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2244,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2245,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2246,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2247,i32,xmlUCSIsCatNl(i32 code ),i32	xml	U	C	S	Is	Cat	Nl	i32	code	
2248,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2249,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2250,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2251,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2252,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2253,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2254,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2255,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2256,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2257,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2258,i32,xmlUCSIsCatPc(i32 code ),i32	xml	U	C	S	Is	Cat	Pc	i32	code	
2259,i32,xmlUCSIsCatPf(i32 code ),i32	xml	U	C	S	Is	Cat	Pf	i32	code	
2260,i32,xmlUCSIsCatPf(i32 code ),i32	xml	U	C	S	Is	Cat	Pf	i32	code	
2261,i32,xmlUCSIsCatPf(i32 code ),i32	xml	U	C	S	Is	Cat	Pf	i32	code	
2262,i32,xmlUCSIsCatPf(i32 code ),i32	xml	U	C	S	Is	Cat	Pf	i32	code	
2263,i32,xmlUCSIsCatPi(i32 code ),i32	xml	U	C	S	Is	Cat	Pi	i32	code	
2264,i32,xmlUCSIsCatPi(i32 code ),i32	xml	U	C	S	Is	Cat	Pi	i32	code	
2265,i32,xmlUCSIsCatPi(i32 code ),i32	xml	U	C	S	Is	Cat	Pi	i32	code	
2266,i32,xmlUCSIsCatPi(i32 code ),i32	xml	U	C	S	Is	Cat	Pi	i32	code	
2267,i32,xmlUCSIsCatPi(i32 code ),i32	xml	U	C	S	Is	Cat	Pi	i32	code	
2268,i32,xmlUCSIsCatPi(i32 code ),i32	xml	U	C	S	Is	Cat	Pi	i32	code	
2269,i32,xmlUCSIsCatZl(i32 code ),i32	xml	U	C	S	Is	Cat	Zl	i32	code	
2270,i32,xmlUCSIsCatZp(i32 code ),i32	xml	U	C	S	Is	Cat	Zp	i32	code	
2271,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2272,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2273,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2274,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2275,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2276,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2277,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2278,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2279,i32,xmlUCSIsCatZs(i32 code ),i32	xml	U	C	S	Is	Cat	Zs	i32	code	
2280,i32,"(i32)* xmlUnicodeLookup(xmlUnicodeNameTable* tptr ,i8* tname )",i32	i32	xml	Unicode	Lookup	xml	Unicode	Name	Table*	tptr	i8*	tname	
2281,i32,"(i32)* xmlUnicodeLookup(xmlUnicodeNameTable* tptr ,i8* tname )",i32	i32	xml	Unicode	Lookup	xml	Unicode	Name	Table*	tptr	i8*	tname	
2282,i32,xmlUCSIsAegeanNumbers(i32 code ),i32	xml	U	C	S	Is	Aegean	Numbers	i32	code	
2283,i32,xmlUCSIsAegeanNumbers(i32 code ),i32	xml	U	C	S	Is	Aegean	Numbers	i32	code	
2284,i32,xmlUCSIsAlphabeticPresentationForms(i32 code ),i32	xml	U	C	S	Is	Alphabetic	Presentation	Forms	i32	code	
2285,i32,xmlUCSIsAlphabeticPresentationForms(i32 code ),i32	xml	U	C	S	Is	Alphabetic	Presentation	Forms	i32	code	
2286,i32,"xmlTextWriterStartElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2287,i32,"xmlTextWriterStartElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2288,i32,"xmlTextWriterStartElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2289,i32,"xmlTextWriterStartElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2290,i32,"xmlTextWriterStartElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2291,i32,xmlTextWriterEndElement(_xmlTextWriter* writer ),i32	xml	Text	Writer	End	Element	xml	Text	Writer*	writer	
2292,i32,xmlTextWriterFullEndElement(_xmlTextWriter* writer ),i32	xml	Text	Writer	Full	End	Element	xml	Text	Writer*	writer	
2293,i32,"xmlTextWriterWriteVFormatRaw(_xmlTextWriter* writer ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	Raw	xml	Text	Writer*	writer	i8*	format	va	list	tag	argptr	
2294,i32,"xmlTextWriterWriteRawLen(_xmlTextWriter* writer ,i8* content ,i32 len )",i32	xml	Text	Writer	Write	Raw	Len	xml	Text	Writer*	writer	i8*	content	i32	len	
2295,void,"xmlWriterErrMsg(_xmlTextWriter* ctxt ,i32 error ,i8* msg )",void	xml	Writer	Err	Msg	xml	Text	Writer*	ctxt	i32	error	i8*	msg	
2296,i32,"xmlTextWriterWriteRawLen(_xmlTextWriter* writer ,i8* content ,i32 len )",i32	xml	Text	Writer	Write	Raw	Len	xml	Text	Writer*	writer	i8*	content	i32	len	
2297,i32,"xmlTextWriterWriteRawLen(_xmlTextWriter* writer ,i8* content ,i32 len )",i32	xml	Text	Writer	Write	Raw	Len	xml	Text	Writer*	writer	i8*	content	i32	len	
2298,i32,"xmlTextWriterWriteRawLen(_xmlTextWriter* writer ,i8* content ,i32 len )",i32	xml	Text	Writer	Write	Raw	Len	xml	Text	Writer*	writer	i8*	content	i32	len	
2299,i32,"xmlTextWriterWriteFormatString(_xmlTextWriter* writer ,i8* format )",i32	xml	Text	Writer	Write	Format	String	xml	Text	Writer*	writer	i8*	format	
2300,i32,"xmlTextWriterWriteFormatString(_xmlTextWriter* writer ,i8* format )",i32	xml	Text	Writer	Write	Format	String	xml	Text	Writer*	writer	i8*	format	
2301,i32,"xmlTextWriterWriteVFormatString(_xmlTextWriter* writer ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	String	xml	Text	Writer*	writer	i8*	format	va	list	tag	argptr	
2302,i32,"xmlTextWriterWriteVFormatString(_xmlTextWriter* writer ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	String	xml	Text	Writer*	writer	i8*	format	va	list	tag	argptr	
2303,i32,"xmlTextWriterWriteString(_xmlTextWriter* writer ,i8* content )",i32	xml	Text	Writer	Write	String	xml	Text	Writer*	writer	i8*	content	
2304,i32,"xmlTextWriterWriteString(_xmlTextWriter* writer ,i8* content )",i32	xml	Text	Writer	Write	String	xml	Text	Writer*	writer	i8*	content	
2305,i32,"xmlTextWriterWriteString(_xmlTextWriter* writer ,i8* content )",i32	xml	Text	Writer	Write	String	xml	Text	Writer*	writer	i8*	content	
2306,i32,"xmlTextWriterWriteString(_xmlTextWriter* writer ,i8* content )",i32	xml	Text	Writer	Write	String	xml	Text	Writer*	writer	i8*	content	
2307,i32,"xmlOutputBufferWriteBase64(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Base64	xml	Output	Buffer*	out	i32	len	i8*	data	
2308,i32,"xmlOutputBufferWriteBase64(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Base64	xml	Output	Buffer*	out	i32	len	i8*	data	
2309,i32,"xmlOutputBufferWriteBase64(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Base64	xml	Output	Buffer*	out	i32	len	i8*	data	
2310,i32,"xmlOutputBufferWriteBase64(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Base64	xml	Output	Buffer*	out	i32	len	i8*	data	
2311,void,"xmlWriterErrMsgInt(_xmlTextWriter* ctxt ,i32 error ,i8* msg ,i32 val )",void	xml	Writer	Err	Msg	Int	xml	Text	Writer*	ctxt	i32	error	i8*	msg	i32	val	
2312,i32,"xmlOutputBufferWriteBase64(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Base64	xml	Output	Buffer*	out	i32	len	i8*	data	
2313,i32,"xmlTextWriterWriteBase64(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Base64	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2314,i32,"xmlTextWriterWriteBase64(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Base64	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2315,i32,"xmlTextWriterWriteBase64(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Base64	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2316,i32,"xmlTextWriterWriteBase64(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Base64	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2317,i32,"xmlOutputBufferWriteBinHex(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Bin	Hex	xml	Output	Buffer*	out	i32	len	i8*	data	
2318,i32,"xmlOutputBufferWriteBinHex(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Bin	Hex	xml	Output	Buffer*	out	i32	len	i8*	data	
2319,i32,"xmlOutputBufferWriteBinHex(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Bin	Hex	xml	Output	Buffer*	out	i32	len	i8*	data	
2320,i32,"xmlOutputBufferWriteBinHex(_xmlOutputBuffer* out ,i32 len ,i8* data )",i32	xml	Output	Buffer	Write	Bin	Hex	xml	Output	Buffer*	out	i32	len	i8*	data	
2321,i32,"xmlTextWriterWriteBinHex(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Bin	Hex	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2322,i32,"xmlTextWriterWriteBinHex(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Bin	Hex	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2323,i32,"xmlTextWriterWriteBinHex(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Bin	Hex	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2324,i32,"xmlTextWriterWriteBinHex(_xmlTextWriter* writer ,i8* data ,i32 start ,i32 len )",i32	xml	Text	Writer	Write	Bin	Hex	xml	Text	Writer*	writer	i8*	data	i32	start	i32	len	
2325,i32,"xmlTextWriterStartAttribute(_xmlTextWriter* writer ,i8* name )",i32	xml	Text	Writer	Start	Attribute	xml	Text	Writer*	writer	i8*	name	
2326,i32,"xmlTextWriterStartAttribute(_xmlTextWriter* writer ,i8* name )",i32	xml	Text	Writer	Start	Attribute	xml	Text	Writer*	writer	i8*	name	
2327,i32,"xmlTextWriterStartAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2328,i32,"xmlTextWriterStartAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2329,i32,"xmlTextWriterStartAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2330,i32,"xmlTextWriterStartAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2331,i32,"xmlTextWriterStartAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI )",i32	xml	Text	Writer	Start	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	
2332,i32,xmlTextWriterEndAttribute(_xmlTextWriter* writer ),i32	xml	Text	Writer	End	Attribute	xml	Text	Writer*	writer	
2333,i32,"xmlTextWriterWriteVFormatAttribute(_xmlTextWriter* writer ,i8* name ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	Attribute	xml	Text	Writer*	writer	i8*	name	i8*	format	va	list	tag	argptr	
2334,i32,"xmlTextWriterWriteVFormatAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	i8*	format	va	list	tag	argptr	
2335,i32,"xmlTextWriterWriteAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI ,i8* content )",i32	xml	Text	Writer	Write	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	i8*	content	
2336,i32,"xmlTextWriterWriteAttributeNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI ,i8* content )",i32	xml	Text	Writer	Write	Attribute	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	i8*	content	
2337,i32,"xmlTextWriterWriteVFormatElement(_xmlTextWriter* writer ,i8* name ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	Element	xml	Text	Writer*	writer	i8*	name	i8*	format	va	list	tag	argptr	
2338,i32,"xmlTextWriterWriteElement(_xmlTextWriter* writer ,i8* name ,i8* content )",i32	xml	Text	Writer	Write	Element	xml	Text	Writer*	writer	i8*	name	i8*	content	
2339,i32,"xmlTextWriterWriteVFormatElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	i8*	format	va	list	tag	argptr	
2340,i32,"xmlTextWriterWriteElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI ,i8* content )",i32	xml	Text	Writer	Write	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	i8*	content	
2341,i32,"xmlTextWriterWriteElementNS(_xmlTextWriter* writer ,i8* prefix ,i8* name ,i8* namespaceURI ,i8* content )",i32	xml	Text	Writer	Write	Element	N	S	xml	Text	Writer*	writer	i8*	prefix	i8*	name	i8*	namespace	U	R	I	i8*	content	
2342,i32,"xmlTextWriterStartPI(_xmlTextWriter* writer ,i8* target )",i32	xml	Text	Writer	Start	P	I	xml	Text	Writer*	writer	i8*	target	
2343,i32,"xmlTextWriterStartPI(_xmlTextWriter* writer ,i8* target )",i32	xml	Text	Writer	Start	P	I	xml	Text	Writer*	writer	i8*	target	
2344,i32,xmlTextWriterEndPI(_xmlTextWriter* writer ),i32	xml	Text	Writer	End	P	I	xml	Text	Writer*	writer	
2345,i32,"xmlTextWriterWriteVFormatPI(_xmlTextWriter* writer ,i8* target ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	P	I	xml	Text	Writer*	writer	i8*	target	i8*	format	va	list	tag	argptr	
2346,i32,"xmlTextWriterWritePI(_xmlTextWriter* writer ,i8* target ,i8* content )",i32	xml	Text	Writer	Write	P	I	xml	Text	Writer*	writer	i8*	target	i8*	content	
2347,i32,xmlTextWriterStartCDATA(_xmlTextWriter* writer ),i32	xml	Text	Writer	Start	C	D	A	T	A	xml	Text	Writer*	writer	
2348,i32,xmlTextWriterEndCDATA(_xmlTextWriter* writer ),i32	xml	Text	Writer	End	C	D	A	T	A	xml	Text	Writer*	writer	
2349,i32,"xmlTextWriterWriteVFormatCDATA(_xmlTextWriter* writer ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	C	D	A	T	A	xml	Text	Writer*	writer	i8*	format	va	list	tag	argptr	
2350,i32,"xmlTextWriterWriteCDATA(_xmlTextWriter* writer ,i8* content )",i32	xml	Text	Writer	Write	C	D	A	T	A	xml	Text	Writer*	writer	i8*	content	
2351,i32,"xmlTextWriterStartDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid )",i32	xml	Text	Writer	Start	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	
2352,i32,"xmlTextWriterStartDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid )",i32	xml	Text	Writer	Start	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	
2353,i32,"xmlTextWriterStartDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid )",i32	xml	Text	Writer	Start	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	
2354,i32,"xmlTextWriterStartDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid )",i32	xml	Text	Writer	Start	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	
2355,i32,"xmlTextWriterStartDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid )",i32	xml	Text	Writer	Start	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	
2356,i32,"xmlTextWriterStartDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid )",i32	xml	Text	Writer	Start	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	
2357,i32,xmlTextWriterEndDTD(_xmlTextWriter* writer ),i32	xml	Text	Writer	End	D	T	D	xml	Text	Writer*	writer	
2358,i32,"xmlTextWriterWriteVFormatDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	i8*	format	va	list	tag	argptr	
2359,i32,"xmlTextWriterWriteDTD(_xmlTextWriter* writer ,i8* name ,i8* pubid ,i8* sysid ,i8* subset )",i32	xml	Text	Writer	Write	D	T	D	xml	Text	Writer*	writer	i8*	name	i8*	pubid	i8*	sysid	i8*	subset	
2360,i32,"xmlTextWriterStartDTDElement(_xmlTextWriter* writer ,i8* name )",i32	xml	Text	Writer	Start	D	T	D	Element	xml	Text	Writer*	writer	i8*	name	
2361,i32,"xmlTextWriterStartDTDElement(_xmlTextWriter* writer ,i8* name )",i32	xml	Text	Writer	Start	D	T	D	Element	xml	Text	Writer*	writer	i8*	name	
2362,i32,xmlTextWriterEndDTDElement(_xmlTextWriter* writer ),i32	xml	Text	Writer	End	D	T	D	Element	xml	Text	Writer*	writer	
2363,_xmlTextWriter*,"xmlNewTextWriterPushParser(_xmlParserCtxt* ctxt ,i32 compression )",xml	Text	Writer*	xml	New	Text	Writer	Push	Parser	xml	Parser	Ctxt*	ctxt	i32	compression	
2364,i32,"xmlTextWriterWriteVFormatDTDElement(_xmlTextWriter* writer ,i8* name ,i8* format ,__va_list_tag* argptr )",i32	xml	Text	Writer	Write	V	Format	D	T	D	Element	xml	Text	Writer*	writer	i8*	name	i8*	format	va	list	tag	argptr	
2365,i32,"xmlTextWriterWriteDTDElement(_xmlTextWriter* writer ,i8* name ,i8* content )",i32	xml	Text	Writer	Write	D	T	D	Element	xml	Text	Writer*	writer	i8*	name	i8*	content	
