index,type,value,combination,label
567,i32,"xmlNanoFTPGet(i8* ctx ,void (i8*, i8*, i32)* callback ,i8* userData ,i8* filename )",i32	xml	Nano	F	T	P	Get	i8*	ctx	void	i8*	i8*	i32	callback	i8*	user	Data	i8*	filename	,120
568,i32,"xmlNanoFTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	F	T	P	Read	i8*	ctx	i8*	dest	i32	len	,121
569,i32,"xmlNanoFTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	F	T	P	Read	i8*	ctx	i8*	dest	i32	len	,121
570,i32,"xmlNanoFTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	F	T	P	Read	i8*	ctx	i8*	dest	i32	len	,121
571,i32,"xmlNanoFTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	F	T	P	Read	i8*	ctx	i8*	dest	i32	len	,121
572,i32,"xmlNanoFTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	F	T	P	Read	i8*	ctx	i8*	dest	i32	len	,121
573,i8*,xmlNanoFTPOpen(i8* URL ),i8*	xml	Nano	F	T	P	Open	i8*	U	R	L	,-1
574,void,"xmlNanoFTPProxy(i8* host ,i32 port ,i8* user ,i8* passwd ,i32 type )",void	xml	Nano	F	T	P	Proxy	i8*	host	i32	port	i8*	user	i8*	passwd	i32	type	,122
575,void,"xmlNanoFTPProxy(i8* host ,i32 port ,i8* user ,i8* passwd ,i32 type )",void	xml	Nano	F	T	P	Proxy	i8*	host	i32	port	i8*	user	i8*	passwd	i32	type	,122
576,void,"xmlNanoFTPProxy(i8* host ,i32 port ,i8* user ,i8* passwd ,i32 type )",void	xml	Nano	F	T	P	Proxy	i8*	host	i32	port	i8*	user	i8*	passwd	i32	type	,122
577,void,"xmlNanoFTPScanURL(i8* ctx ,i8* URL )",void	xml	Nano	F	T	P	Scan	U	R	L	i8*	ctx	i8*	U	R	L	,-1
578,i32,"xmlNanoFTPUpdateURL(i8* ctx ,i8* URL )",i32	xml	Nano	F	T	P	Update	U	R	L	i8*	ctx	i8*	U	R	L	,-1
579,void,xmlNanoFTPScanProxy(i8* URL ),void	xml	Nano	F	T	P	Scan	Proxy	i8*	U	R	L	,-1
580,i8*,xmlNanoFTPNewCtxt(i8* URL ),i8*	xml	Nano	F	T	P	New	Ctxt	i8*	U	R	L	,-1
581,i32,"xmlNanoFTPParseResponse(i8* buf ,i32 len )",i32	xml	Nano	F	T	P	Parse	Response	i8*	buf	i32	len	,-1
582,i8*,"xmlNanoHTTPOpen(i8* URL ,i8** contentType )",i8*	xml	Nano	H	T	T	P	Open	i8*	U	R	L	i	content	Type	,-1
583,i8*,"xmlNanoHTTPOpenRedir(i8* URL ,i8** contentType ,i8** redir )",i8*	xml	Nano	H	T	T	P	Open	Redir	i8*	U	R	L	i	content	Type	i	redir	,123
584,i8*,"xmlNanoHTTPOpenRedir(i8* URL ,i8** contentType ,i8** redir )",i8*	xml	Nano	H	T	T	P	Open	Redir	i8*	U	R	L	i	content	Type	i	redir	,123
585,i32,"xmlNanoHTTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	H	T	T	P	Read	i8*	ctx	i8*	dest	i32	len	,124
586,i32,"xmlNanoHTTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	H	T	T	P	Read	i8*	ctx	i8*	dest	i32	len	,124
587,i32,"xmlNanoHTTPRead(i8* ctx ,i8* dest ,i32 len )",i32	xml	Nano	H	T	T	P	Read	i8*	ctx	i8*	dest	i32	len	,124
588,void,xmlNanoHTTPClose(i8* ctx ),void	xml	Nano	H	T	T	P	Close	i8*	ctx	,-1
589,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
590,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
591,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
592,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
593,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
594,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
595,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
596,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
597,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
598,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
599,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
600,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
601,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
602,i8*,"xmlNanoHTTPMethodRedir(i8* URL ,i8* method ,i8* input ,i8** contentType ,i8** redir ,i8* headers ,i32 ilen )",i8*	xml	Nano	H	T	T	P	Method	Redir	i8*	U	R	L	i8*	method	i8*	input	i	content	Type	i	redir	i8*	headers	i32	ilen	,125
603,i32,"xmlNanoHTTPFetch(i8* URL ,i8* filename ,i8** contentType )",i32	xml	Nano	H	T	T	P	Fetch	i8*	U	R	L	i8*	filename	i	content	Type	,126
604,i32,"xmlNanoHTTPFetch(i8* URL ,i8* filename ,i8** contentType )",i32	xml	Nano	H	T	T	P	Fetch	i8*	U	R	L	i8*	filename	i	content	Type	,126
605,i32,"xmlNanoHTTPFetch(i8* URL ,i8* filename ,i8** contentType )",i32	xml	Nano	H	T	T	P	Fetch	i8*	U	R	L	i8*	filename	i	content	Type	,126
606,i32,"xmlNanoHTTPSave(i8* ctxt ,i8* filename )",i32	xml	Nano	H	T	T	P	Save	i8*	ctxt	i8*	filename	,127
607,i32,"xmlNanoHTTPSave(i8* ctxt ,i8* filename )",i32	xml	Nano	H	T	T	P	Save	i8*	ctxt	i8*	filename	,127
608,i32,"xmlNanoHTTPFetchContent(i8* ctx ,i8** ptr ,i32* len )",i32	xml	Nano	H	T	T	P	Fetch	Content	i8*	ctx	i	ptr	i	len	,128
609,i32,"xmlNanoHTTPFetchContent(i8* ctx ,i8** ptr ,i32* len )",i32	xml	Nano	H	T	T	P	Fetch	Content	i8*	ctx	i	ptr	i	len	,128
610,void,"xmlNanoHTTPScanURL(xmlNanoHTTPCtxt* ctxt ,i8* URL )",void	xml	Nano	H	T	T	P	Scan	U	R	L	xml	Nano	H	T	T	P	Ctxt*	ctxt	i8*	U	R	L	,-1
611,void,xmlNanoHTTPScanProxy(i8* URL ),void	xml	Nano	H	T	T	P	Scan	Proxy	i8*	U	R	L	,-1
612,void,xmlNanoHTTPFreeCtxt(xmlNanoHTTPCtxt* ctxt ),void	xml	Nano	H	T	T	P	Free	Ctxt	xml	Nano	H	T	T	P	Ctxt*	ctxt	,-1
613,i32,"xmlNanoHTTPSend(xmlNanoHTTPCtxt* ctxt ,i8* xmt_ptr ,i32 outlen )",i32	xml	Nano	H	T	T	P	Send	xml	Nano	H	T	T	P	Ctxt*	ctxt	i8*	xmt	ptr	i32	outlen	,129
614,i32,"xmlNanoHTTPSend(xmlNanoHTTPCtxt* ctxt ,i8* xmt_ptr ,i32 outlen )",i32	xml	Nano	H	T	T	P	Send	xml	Nano	H	T	T	P	Ctxt*	ctxt	i8*	xmt	ptr	i32	outlen	,129
615,void,"xmlNanoHTTPScanAnswer(xmlNanoHTTPCtxt* ctxt ,i8* line )",void	xml	Nano	H	T	T	P	Scan	Answer	xml	Nano	H	T	T	P	Ctxt*	ctxt	i8*	line	,-1
616,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
617,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
618,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
619,i32,xmlCheckLanguageID(i8* lang ),i32	xml	Check	Language	I	D	i8*	lang	,-1
620,i32,"inputPush(_xmlParserCtxt* ctxt ,_xmlParserInput* value )",i32	input	Push	xml	Parser	Ctxt*	ctxt	xml	Parser	Input*	value	,130
621,i32,"inputPush(_xmlParserCtxt* ctxt ,_xmlParserInput* value )",i32	input	Push	xml	Parser	Ctxt*	ctxt	xml	Parser	Input*	value	,130
622,_xmlParserInput*,inputPop(_xmlParserCtxt* ctxt ),xml	Parser	Input*	input	Pop	xml	Parser	Ctxt*	ctxt	,-1
623,i32,"nodePush(_xmlParserCtxt* ctxt ,_xmlNode* value )",i32	node	Push	xml	Parser	Ctxt*	ctxt	xml	Node*	value	,-1
624,_xmlNode*,nodePop(_xmlParserCtxt* ctxt ),xml	Node*	node	Pop	xml	Parser	Ctxt*	ctxt	,-1
625,i32,"namePush(_xmlParserCtxt* ctxt ,i8* value )",i32	name	Push	xml	Parser	Ctxt*	ctxt	i8*	value	,-1
626,i8*,namePop(_xmlParserCtxt* ctxt ),i8*	name	Pop	xml	Parser	Ctxt*	ctxt	,-1
627,void,"xmlFatalErrMsgInt(_xmlParserCtxt* ctxt ,i32 error ,i8* msg ,i32 val )",void	xml	Fatal	Err	Msg	Int	xml	Parser	Ctxt*	ctxt	i32	error	i8*	msg	i32	val	,131
628,void,"xmlFatalErrMsgInt(_xmlParserCtxt* ctxt ,i32 error ,i8* msg ,i32 val )",void	xml	Fatal	Err	Msg	Int	xml	Parser	Ctxt*	ctxt	i32	error	i8*	msg	i32	val	,131
629,void,"xmlFatalErrMsgInt(_xmlParserCtxt* ctxt ,i32 error ,i8* msg ,i32 val )",void	xml	Fatal	Err	Msg	Int	xml	Parser	Ctxt*	ctxt	i32	error	i8*	msg	i32	val	,131
630,void,"xmlErrMemory(_xmlParserCtxt* ctxt ,i8* extra )",void	xml	Err	Memory	xml	Parser	Ctxt*	ctxt	i8*	extra	,132
631,void,"xmlErrMemory(_xmlParserCtxt* ctxt ,i8* extra )",void	xml	Err	Memory	xml	Parser	Ctxt*	ctxt	i8*	extra	,132
632,void,"xmlErrMemory(_xmlParserCtxt* ctxt ,i8* extra )",void	xml	Err	Memory	xml	Parser	Ctxt*	ctxt	i8*	extra	,132
633,void,"__xmlErrEncoding(_xmlParserCtxt* ctxt ,i32 xmlerr ,i8* msg ,i8* str1 ,i8* str2 )",void	xml	Err	Encoding	xml	Parser	Ctxt*	ctxt	i32	xmlerr	i8*	msg	i8*	str	i8*	str	,133
634,void,"__xmlErrEncoding(_xmlParserCtxt* ctxt ,i32 xmlerr ,i8* msg ,i8* str1 ,i8* str2 )",void	xml	Err	Encoding	xml	Parser	Ctxt*	ctxt	i32	xmlerr	i8*	msg	i8*	str	i8*	str	,133
635,void,"__xmlErrEncoding(_xmlParserCtxt* ctxt ,i32 xmlerr ,i8* msg ,i8* str1 ,i8* str2 )",void	xml	Err	Encoding	xml	Parser	Ctxt*	ctxt	i32	xmlerr	i8*	msg	i8*	str	i8*	str	,133
636,i32,xmlIsLetter(i32 c ),i32	xml	Is	Letter	i32	c	,-1
637,void,xmlCheckVersion(i32 version ),void	xml	Check	Version	i32	version	,134
638,void,xmlCheckVersion(i32 version ),void	xml	Check	Version	i32	version	,134
639,void,xmlFreeStreamComp(_xmlStreamComp* comp ),void	xml	Free	Stream	Comp	xml	Stream	Comp*	comp	,-1
640,void,xmlFreeStreamCtxt(_xmlStreamCtxt* stream ),void	xml	Free	Stream	Ctxt	xml	Stream	Ctxt*	stream	,-1
641,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
642,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
643,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
644,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
645,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
646,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
647,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
648,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
649,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
650,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
651,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
652,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
653,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
654,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
655,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
656,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
657,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
658,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
659,i32,"xmlStreamPushInternal(_xmlStreamCtxt* stream ,i8* name ,i8* ns ,i32 nodeType )",i32	xml	Stream	Push	Internal	xml	Stream	Ctxt*	stream	i8*	name	i8*	ns	i32	node	Type	,135
660,i32,xmlStreamPop(_xmlStreamCtxt* stream ),i32	xml	Stream	Pop	xml	Stream	Ctxt*	stream	,136
661,i32,xmlStreamPop(_xmlStreamCtxt* stream ),i32	xml	Stream	Pop	xml	Stream	Ctxt*	stream	,136
662,i32,xmlStreamWantsAnyNode(_xmlStreamCtxt* streamCtxt ),i32	xml	Stream	Wants	Any	Node	xml	Stream	Ctxt*	stream	Ctxt	,137
663,i32,xmlStreamWantsAnyNode(_xmlStreamCtxt* streamCtxt ),i32	xml	Stream	Wants	Any	Node	xml	Stream	Ctxt*	stream	Ctxt	,137
664,void,xmlFreePattern(_xmlPattern* comp ),void	xml	Free	Pattern	xml	Pattern*	comp	,-1
665,_xmlPattern*,"xmlPatterncompile(i8* pattern ,_xmlDict* dict ,i32 flags ,i8** namespaces )",xml	Pattern*	xml	Patterncompile	i8*	pattern	xml	Dict*	dict	i32	flags	i	namespaces	,138
666,_xmlPattern*,"xmlPatterncompile(i8* pattern ,_xmlDict* dict ,i32 flags ,i8** namespaces )",xml	Pattern*	xml	Patterncompile	i8*	pattern	xml	Dict*	dict	i32	flags	i	namespaces	,138
667,void,xmlFreePatternList(_xmlPattern* comp ),void	xml	Free	Pattern	List	xml	Pattern*	comp	,-1
668,_xmlPatParserContext*,"xmlNewPatParserContext(i8* pattern ,_xmlDict* dict ,i8** namespaces )",xml	Pat	Parser	Context*	xml	New	Pat	Parser	Context	i8*	pattern	xml	Dict*	dict	i	namespaces	,139
669,_xmlPatParserContext*,"xmlNewPatParserContext(i8* pattern ,_xmlDict* dict ,i8** namespaces )",xml	Pat	Parser	Context*	xml	New	Pat	Parser	Context	i8*	pattern	xml	Dict*	dict	i	namespaces	,139
670,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
671,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
672,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
673,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
674,i32,"xmlRelaxParserSetFlag(_xmlRelaxNGParserCtxt* ctxt ,i32 flags )",i32	xml	Relax	Parser	Set	Flag	xml	Relax	N	G	Parser	Ctxt*	ctxt	i32	flags	,140
675,i32,"xmlRelaxParserSetFlag(_xmlRelaxNGParserCtxt* ctxt ,i32 flags )",i32	xml	Relax	Parser	Set	Flag	xml	Relax	N	G	Parser	Ctxt*	ctxt	i32	flags	,140
676,i32,"xmlRelaxParserSetFlag(_xmlRelaxNGParserCtxt* ctxt ,i32 flags )",i32	xml	Relax	Parser	Set	Flag	xml	Relax	N	G	Parser	Ctxt*	ctxt	i32	flags	,140
677,i32,"xmlRelaxParserSetFlag(_xmlRelaxNGParserCtxt* ctxt ,i32 flags )",i32	xml	Relax	Parser	Set	Flag	xml	Relax	N	G	Parser	Ctxt*	ctxt	i32	flags	,140
678,void,"xmlRelaxNGAddValidError(_xmlRelaxNGValidCtxt* ctxt ,i32 err ,i8* arg1 ,i8* arg2 ,i32 dup )",void	xml	Relax	N	G	Add	Valid	Error	xml	Relax	N	G	Valid	Ctxt*	ctxt	i32	err	i8*	arg	i8*	arg	i32	dup	,-1
679,i32,"xmlRelaxNGSchemaTypeHave(i8* data ,i8* type )",i32	xml	Relax	N	G	Schema	Type	Have	i8*	data	i8*	type	,-1
680,i32,"xmlRelaxNGSchemaTypeCheck(i8* data ,i8* type ,i8* value ,i8** result ,_xmlNode* node )",i32	xml	Relax	N	G	Schema	Type	Check	i8*	data	i8*	type	i8*	value	i	result	xml	Node*	node	,141
681,i32,"xmlRelaxNGSchemaTypeCheck(i8* data ,i8* type ,i8* value ,i8** result ,_xmlNode* node )",i32	xml	Relax	N	G	Schema	Type	Check	i8*	data	i8*	type	i8*	value	i	result	xml	Node*	node	,141
682,i32,"xmlRelaxNGSchemaFacetCheck(i8* data ,i8* type ,i8* facetname ,i8* val ,i8* strval ,i8* value )",i32	xml	Relax	N	G	Schema	Facet	Check	i8*	data	i8*	type	i8*	facetname	i8*	val	i8*	strval	i8*	value	,142
683,i32,"xmlRelaxNGSchemaFacetCheck(i8* data ,i8* type ,i8* facetname ,i8* val ,i8* strval ,i8* value )",i32	xml	Relax	N	G	Schema	Facet	Check	i8*	data	i8*	type	i8*	facetname	i8*	val	i8*	strval	i8*	value	,142
684,i32,"xmlRelaxNGSchemaTypeCompare(i8* data ,i8* type ,i8* value1 ,_xmlNode* ctxt1 ,i8* comp1 ,i8* value2 ,_xmlNode* ctxt2 )",i32	xml	Relax	N	G	Schema	Type	Compare	i8*	data	i8*	type	i8*	value	xml	Node*	ctxt	i8*	comp	i8*	value	xml	Node*	ctxt	,143
685,i32,"xmlRelaxNGSchemaTypeCompare(i8* data ,i8* type ,i8* value1 ,_xmlNode* ctxt1 ,i8* comp1 ,i8* value2 ,_xmlNode* ctxt2 )",i32	xml	Relax	N	G	Schema	Type	Compare	i8*	data	i8*	type	i8*	value	xml	Node*	ctxt	i8*	comp	i8*	value	xml	Node*	ctxt	,143
686,i32,"xmlRelaxNGSchemaTypeCompare(i8* data ,i8* type ,i8* value1 ,_xmlNode* ctxt1 ,i8* comp1 ,i8* value2 ,_xmlNode* ctxt2 )",i32	xml	Relax	N	G	Schema	Type	Compare	i8*	data	i8*	type	i8*	value	xml	Node*	ctxt	i8*	comp	i8*	value	xml	Node*	ctxt	,143
687,i32,"xmlRelaxNGSchemaTypeCompare(i8* data ,i8* type ,i8* value1 ,_xmlNode* ctxt1 ,i8* comp1 ,i8* value2 ,_xmlNode* ctxt2 )",i32	xml	Relax	N	G	Schema	Type	Compare	i8*	data	i8*	type	i8*	value	xml	Node*	ctxt	i8*	comp	i8*	value	xml	Node*	ctxt	,143
688,i32,"xmlRelaxNGDefaultTypeHave(i8* data ,i8* type )",i32	xml	Relax	N	G	Default	Type	Have	i8*	data	i8*	type	,-1
689,i32,"xmlRelaxNGDefaultTypeCheck(i8* data ,i8* type ,i8* value ,i8** result ,_xmlNode* node )",i32	xml	Relax	N	G	Default	Type	Check	i8*	data	i8*	type	i8*	value	i	result	xml	Node*	node	,-1
690,void,"xmlRelaxNGFreeTypeLibrary(_xmlRelaxNGTypeLibrary* lib ,i8* namespace )",void	xml	Relax	N	G	Free	Type	Library	xml	Relax	N	G	Type	Library*	lib	i8*	namespace	,-1
691,i32,"xmlRelaxNGRegisterTypeLibrary(i8* namespace ,i8* data ,i32 (i8*, i8*)* have ,i32 (i8*, i8*, i8*, i8**, _xmlNode*)* check ,i32 (i8*, i8*, i8*, _xmlNode*, i8*, i8*, %struct._xmlNode*)* comp ,i32 (i8*, i8*, i8*, i8*, i8*, i8*)* facet ,void (i8*, i8*)* freef )",i32	xml	Relax	N	G	Register	Type	Library	i8*	namespace	i8*	data	i32	i8*	i8*	have	i32	i8*	i8*	i8*	i	xml	Node*	check	i32	i8*	i8*	i8*	xml	Node*	i8*	i8*	struct	xml	Node*	comp	i32	i8*	i8*	i8*	i8*	i8*	i8*	facet	void	i8*	i8*	freef	,144
692,i32,"xmlRelaxNGRegisterTypeLibrary(i8* namespace ,i8* data ,i32 (i8*, i8*)* have ,i32 (i8*, i8*, i8*, i8**, _xmlNode*)* check ,i32 (i8*, i8*, i8*, _xmlNode*, i8*, i8*, %struct._xmlNode*)* comp ,i32 (i8*, i8*, i8*, i8*, i8*, i8*)* facet ,void (i8*, i8*)* freef )",i32	xml	Relax	N	G	Register	Type	Library	i8*	namespace	i8*	data	i32	i8*	i8*	have	i32	i8*	i8*	i8*	i	xml	Node*	check	i32	i8*	i8*	i8*	xml	Node*	i8*	i8*	struct	xml	Node*	comp	i32	i8*	i8*	i8*	i8*	i8*	i8*	facet	void	i8*	i8*	freef	,144
693,i32,"xmlRelaxNGRegisterTypeLibrary(i8* namespace ,i8* data ,i32 (i8*, i8*)* have ,i32 (i8*, i8*, i8*, i8**, _xmlNode*)* check ,i32 (i8*, i8*, i8*, _xmlNode*, i8*, i8*, %struct._xmlNode*)* comp ,i32 (i8*, i8*, i8*, i8*, i8*, i8*)* facet ,void (i8*, i8*)* freef )",i32	xml	Relax	N	G	Register	Type	Library	i8*	namespace	i8*	data	i32	i8*	i8*	have	i32	i8*	i8*	i8*	i	xml	Node*	check	i32	i8*	i8*	i8*	xml	Node*	i8*	i8*	struct	xml	Node*	comp	i32	i8*	i8*	i8*	i8*	i8*	i8*	facet	void	i8*	i8*	freef	,144
694,i32,"xmlRelaxNGTryCompile(_xmlRelaxNGParserCtxt* ctxt ,_xmlRelaxNGDefine* def )",i32	xml	Relax	N	G	Try	Compile	xml	Relax	N	G	Parser	Ctxt*	ctxt	xml	Relax	N	G	Define*	def	,145
695,i32,"xmlRelaxNGTryCompile(_xmlRelaxNGParserCtxt* ctxt ,_xmlRelaxNGDefine* def )",i32	xml	Relax	N	G	Try	Compile	xml	Relax	N	G	Parser	Ctxt*	ctxt	xml	Relax	N	G	Define*	def	,145
696,void,"xmlRngPErrMemory(_xmlRelaxNGParserCtxt* ctxt ,i8* extra )",void	xml	Rng	P	Err	Memory	xml	Relax	N	G	Parser	Ctxt*	ctxt	i8*	extra	,146
