file Name,line,comp relation,source1_from,Source1_type,Source1_info,source2_from,Source2_type,Source2_info,source3_from,Source3_type,Source3_info,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2791,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2797,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2800,=,function,_xmlValidCtxt*,xmlNewValidCtxt,global,_xmlValidCtxt*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2806+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2806,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2812,!=,function,i32,xmlValidateDocument,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2817+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2817,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2824,!=,global,,internal global _xmlSchematron* null,global,_xmlSchematron*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2829+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2829,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2833,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2837,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2847,=,function,i32,xmlSchematronValidateDoc,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2849,>,function,i32,xmlSchematronValidateDoc,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2858+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2858,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,286,!=,global,,internal global _xmlParserInput* (i8*,global,_xmlParserInput*,"(i8*, i8*, %struct._xmlParserCtxt*)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2864,!=,global,,internal global _xmlRelaxNG* null,global,_xmlRelaxNG*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2868+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2868,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2878,=,function,i32,xmlRelaxNGValidateDoc,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,288,!=,unkonwn,unprecessed,"  %75 = call %struct._xmlParserInput* %71(i8* %72, i8* %73, %struct._xmlParserCtxt* %74), !dbg !1105",global,_xmlParserInput*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2880,>,function,i32,xmlRelaxNGValidateDoc,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2889+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2889,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,289,!=,global,void,"(i8*, i8*, ...)* null",unkonwn,unprecessed,"void (i8*, i8*, ...)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2892,!=,global,,internal global _xmlSchema* null,global,_xmlSchema*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2896+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2896,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2906,=,function,i32,xmlSchemaValidateDoc,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2908,>,function,i32,xmlSchemaValidateDoc,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,291,!=,global,void,"(i8*, i8*, ...)* null",unkonwn,unprecessed,"void (i8*, i8*, ...)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2917+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2917,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2925+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2925,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,293,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2933+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2933,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2937+,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2937,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2951,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2952,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2953,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2954,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2955,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2956,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2957,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2958,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2959,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2960,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2961,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2962,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2963,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2964,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2965,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2966,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2967,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2968,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2969,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,297,!=,argument,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2970,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2971,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2972,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2973,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2974,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2975,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2976,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2977,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2978,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2979,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,298,!=,argument,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2980,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2981,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,2982,!=,function,i32,xmlHasFeature,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,303,<,unkonwn,unprecessed,"  %11 = alloca i32, align 4",global,,internal global i32 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,309,!=,function,i8*,xmlStrdup,global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3109,=,unkonwn,unprecessed,"  %7 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %6, i32 0, i32 0, !dbg !1039",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,311,!=,unkonwn,unprecessed,"  %75 = call %struct._xmlParserInput* %71(i8* %72, i8* %73, %struct._xmlParserCtxt* %74), !dbg !1105",global,_xmlParserInput*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3119,!=,unkonwn,unprecessed,"  %4 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %3, i32 0, i32 0, !dbg !1033",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,312,!=,global,void,"(i8*, i8*, ...)* null",unkonwn,unprecessed,"void (i8*, i8*, ...)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3120,=,unkonwn,unprecessed,"  %13 = bitcast i8* %12 to i64*, !dbg !1037",global,i64,2171757396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3132,<=,argument,i32,"main(i32 argc ,i8** argv )",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3137,<,unkonwn,unprecessed,"  %6 = alloca i32, align 4",argument,i32,"main(i32 argc ,i8** argv )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3138,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,314,!=,global,void,"(i8*, i8*, ...)* null",unkonwn,unprecessed,"void (i8*, i8*, ...)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3141,!=,unkonwn,unprecessed,"  %44 = sext i8 %43 to i32, !dbg !1070",global,i32,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3143+,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3143,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3147,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3148,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3154+,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3154,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3158,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3159,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,316,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3162,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3163,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3165,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3166,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3169,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3170,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3173,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3174,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3176,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3177,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3179,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3180,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3182,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3183,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3186,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3187,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3190,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3191,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3192,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3197,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3198,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3200,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3201,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3204,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3205,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3208,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3209,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,321,!=,argument,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3211,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3212,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3217,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3218,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3221,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3222,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3228,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3229,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3232,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3233,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3237,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3238,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3243,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3244,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3251,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3252,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3254,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3255,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3257,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3258,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3260,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3261,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3263,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3264,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3265,!=,global,,internal global i32 0,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3271,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3272,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3274,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3275,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3281,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3282,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3285,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3286,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3289,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,329,!=,global,void,"(i8*, i8*, ...)* null",unkonwn,unprecessed,"void (i8*, i8*, ...)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3290,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3294,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3295,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3300,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3301,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,331,!=,global,void,"(i8*, i8*, ...)* null",unkonwn,unprecessed,"void (i8*, i8*, ...)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3316,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3317,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3322,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3323,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3329,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,333,!=,argument,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3330,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3336,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3337,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3341,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3342,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3346,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3347,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,335,!=,argument,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3353,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3354,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3356,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3357,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3361,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3362,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3370,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3371,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3376,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3377,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3379,=,function,i32,__isoc99_sscanf,global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3386,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3387,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3394,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3395,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3398,!=,unkonwn,unprecessed,"  %1077 = getelementptr inbounds i8*, i8** %1074, i64 %1076, !dbg !1719",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3400,=,global,,internal global i32 0,global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3408,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3409,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3412,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3413,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3419,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3420,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3425,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3426,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3429,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3430,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3433,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3434,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3439,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmllint.c,3440,!=,function,i32,strcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
